t,     mx,           my,            mz
9.92e-10, 0.50649582, 0.075905409, 0.85886334
9.94e-10, 0.51004538, 0.032434285, 0.85950488
9.96e-10, 0.51349043, -0.011160913, 0.85799239
9.98e-10, 0.51683477, -0.054766762, 0.85430164
1e-09, 0.5200822, -0.098267296, 0.8484149
1.002e-09, 0.52323652, -0.14154439, 0.84032102
1.004e-09, 0.52630131, -0.18447818, 0.83001583
1.006e-09, 0.52928008, -0.22694748, 0.81750217
1.008e-09, 0.53217624, -0.26883017, 0.8027901
1.01e-09, 0.53499326, -0.31000367, 0.78589684
1.012e-09, 0.53773445, -0.35034536, 0.76684707
1.014e-09, 0.54040306, -0.38973308, 0.74567285
1.016e-09, 0.54300221, -0.42804558, 0.72241374
1.018e-09, 0.54553493, -0.46516294, 0.69711675
1.02e-09, 0.54800428, -0.50096708, 0.66983625
1.022e-09, 0.55041319, -0.53534226, 0.64063398
1.024e-09, 0.55276447, -0.56817548, 0.60957901
1.026e-09, 0.55506094, -0.59935696, 0.57674747
1.028e-09, 0.55730532, -0.62878066, 0.54222252
1.03e-09, 0.55950034, -0.65634465, 0.50609406
1.032e-09, 0.56164854, -0.68195163, 0.46845867
1.034e-09, 0.56375246, -0.70550931, 0.42941923
1.036e-09, 0.56581461, -0.72693084, 0.38908475
1.038e-09, 0.5678374, -0.74613525, 0.34756999
1.04e-09, 0.56982321, -0.76304777, 0.30499521
1.042e-09, 0.57177436, -0.77760026, 0.26148574
1.044e-09, 0.5736931, -0.78973155, 0.21717177
1.046e-09, 0.57558164, -0.79938777, 0.17218778
1.048e-09, 0.57744212, -0.80652265, 0.12667218
1.05e-09, 0.57927666, -0.8110978, 0.080766938
1.052e-09, 0.58108729, -0.81308299, 0.034617026
1.054e-09, 0.58287604, -0.81245635, -0.011629987
1.056e-09, 0.58464484, -0.80920462, -0.057824476
1.058e-09, 0.58639559, -0.80332328, -0.10381522
1.06e-09, 0.58813013, -0.79481673, -0.14944995
1.062e-09, 0.58985028, -0.78369836, -0.1945759
1.064e-09, 0.59155777, -0.76999069, -0.23904031
1.066e-09, 0.59325427, -0.7537254, -0.28269094
1.068e-09, 0.59494145, -0.73494331, -0.32537675
1.07e-09, 0.59662088, -0.71369439, -0.36694836
1.072e-09, 0.59829412, -0.69003776, -0.40725855
1.074e-09, 0.5999626, -0.66404152, -0.44616302
1.076e-09, 0.60162776, -0.63578272, -0.48352072
1.078e-09, 0.60329094, -0.60534712, -0.51919458
1.08e-09, 0.60495344, -0.57282908, -0.55305197
1.082e-09, 0.60661647, -0.53833131, -0.58496526
1.084e-09, 0.60828119, -0.50196463, -0.61481231
1.086e-09, 0.60994867, -0.46384771, -0.64247705
1.088e-09, 0.61161993, -0.42410669, -0.66784996
1.09e-09, 0.6132959, -0.38287487, -0.69082858
1.092e-09, 0.61497742, -0.34029243, -0.71131789
1.094e-09, 0.61666526, -0.29650588, -0.72923087
1.096e-09, 0.61836009, -0.25166768, -0.74448893
1.098e-09, 0.62006246, -0.20593578, -0.75702226
1.1e-09, 0.62177294, -0.15947329, -0.76677018
1.102e-09, 0.62349188, -0.11244772, -0.77368167
1.104e-09, 0.62521958, -0.065030596, -0.7777156
1.106e-09, 0.62695624, -0.017396872, -0.77884106
1.108e-09, 0.62870195, 0.03027565, -0.77703765
1.11e-09, 0.63045673, 0.077806911, -0.77229578
1.112e-09, 0.63222045, 0.12501523, -0.76461686
1.114e-09, 0.63399296, 0.17171794, -0.75401354
1.116e-09, 0.63577392, 0.2177321, -0.74050987
1.118e-09, 0.63756296, 0.26287513, -0.72414143
1.12e-09, 0.63935962, 0.30696548, -0.70495545
1.122e-09, 0.64116335, 0.34982349, -0.68301087
1.124e-09, 0.64297353, 0.39127203, -0.65837835
1.126e-09, 0.64478947, 0.43113727, -0.63114026
1.128e-09, 0.64661045, 0.46924951, -0.60139061
1.13e-09, 0.64843565, 0.50544398, -0.56923494
1.132e-09, 0.65026429, 0.53956155, -0.53479014
1.134e-09, 0.65209549, 0.57144969, -0.49818421
1.136e-09, 0.6539284, 0.60096314, -0.45955596
1.138e-09, 0.65576214, 0.62796483, -0.41905468
1.14e-09, 0.6575959, 0.65232662, -0.37683972
1.142e-09, 0.65942883, 0.67393013, -0.33307994
1.144e-09, 0.66125993, 0.69266772, -0.2879532
1.146e-09, 0.6630887, 0.70844258, -0.24164572
1.148e-09, 0.66491417, 0.72117036, -0.19435137
1.15e-09, 0.66673572, 0.73077911, -0.14627089
1.152e-09, 0.66855257, 0.73721038, -0.097611063
1.154e-09, 0.67036409, 0.74041945, -0.048583812
1.156e-09, 0.67216985, 0.7403759, 0.00059474734
1.158e-09, 0.67396927, 0.73706422, 0.049705337
1.16e-09, 0.67576186, 0.73048409, 0.098526557
1.162e-09, 0.67754716, 0.72065063, 0.146836
1.164e-09, 0.67932482, 0.70759452, 0.19441135
1.166e-09, 0.68109444, 0.69136227, 0.24103161
1.168e-09, 0.68285586, 0.67201599, 0.28647815
1.17e-09, 0.68460871, 0.64963362, 0.33053605
1.172e-09, 0.68635296, 0.62430833, 0.37299514
1.174e-09, 0.68808844, 0.59614865, 0.41365127
1.176e-09, 0.689815, 0.56527799, 0.45230742
1.178e-09, 0.69153261, 0.53183398, 0.48877482
1.18e-09, 0.69324118, 0.4959682, 0.52287419
1.182e-09, 0.69494071, 0.45784523, 0.55443663
1.184e-09, 0.69663121, 0.41764204, 0.58330483
1.186e-09, 0.69831268, 0.37554745, 0.60933372
1.188e-09, 0.69998524, 0.33176072, 0.63239164
1.19e-09, 0.7016489, 0.28649099, 0.65236114
1.192e-09, 0.70330363, 0.23995606, 0.66913979
1.194e-09, 0.70494969, 0.19238133, 0.68264042
1.196e-09, 0.70658717, 0.14399868, 0.6927923
1.198e-09, 0.70821623, 0.095045314, 0.6995413
1.2e-09, 0.70983701, 0.045762392, 0.70285044
1.202e-09, 0.71144959, -0.0036061376, 0.70270025
1.204e-09, 0.7130541, -0.052814872, 0.69908888
1.206e-09, 0.71465084, -0.10161824, 0.69203208
1.208e-09, 0.71623983, -0.14977185, 0.68156368
1.21e-09, 0.71782151, -0.19703377, 0.66773483
1.212e-09, 0.71939572, -0.24316591, 0.65061482
1.214e-09, 0.72096268, -0.28793527, 0.63028985
1.216e-09, 0.72252262, -0.33111524, 0.60686296
1.218e-09, 0.72407569, -0.3724869, 0.58045371
1.22e-09, 0.72562206, -0.41184014, 0.55119746
1.222e-09, 0.72716188, -0.44897494, 0.51924478
1.224e-09, 0.72869534, -0.48370242, 0.4847606
1.226e-09, 0.73022255, -0.51584592, 0.44792355
1.228e-09, 0.73174368, -0.54524205, 0.40892485
1.23e-09, 0.73325885, -0.57174154, 0.36796747
1.232e-09, 0.73476819, -0.59521017, 0.32526496
1.234e-09, 0.73627183, -0.61552952, 0.2810404
1.236e-09, 0.73776988, -0.63259764, 0.23552517
1.238e-09, 0.73926243, -0.64632969, 0.18895776
1.24e-09, 0.74074958, -0.65665843, 0.1415825
1.242e-09, 0.7422314, -0.66353461, 0.093648167
1.244e-09, 0.74370798, -0.66692734, 0.045406727
1.246e-09, 0.74517938, -0.66682424, -0.0028880618
1.248e-09, 0.74664565, -0.66323158, -0.05098204
1.25e-09, 0.74810684, -0.65617429, -0.098622016
1.252e-09, 0.74956298, -0.64569583, -0.14555715
1.254e-09, 0.75101412, -0.63185803, -0.19154035
1.256e-09, 0.75246025, -0.61474077, -0.23632957
1.258e-09, 0.75390141, -0.59444154, -0.27968924
1.26e-09, 0.75533761, -0.57107494, -0.32139151
1.262e-09, 0.75676885, -0.54477211, -0.36121752
1.264e-09, 0.75819513, -0.51568004, -0.39895856
1.266e-09, 0.75961644, -0.48396073, -0.43441734
1.268e-09, 0.76103278, -0.44979034, -0.467409
1.27e-09, 0.76244414, -0.41335822, -0.49776219
1.272e-09, 0.7638505, -0.37486592, -0.52532001
1.274e-09, 0.76525185, -0.334526, -0.5499409
1.276e-09, 0.76664819, -0.29256093, -0.5714994
1.278e-09, 0.76803951, -0.24920189, -0.58988689
1.28e-09, 0.76942578, -0.20468744, -0.60501217
1.282e-09, 0.77080703, -0.15926218, -0.61680199
1.284e-09, 0.77218321, -0.11317546, -0.6252015
1.286e-09, 0.77355435, -0.066679941, -0.63017449
1.288e-09, 0.77492043, -0.020030267, -0.63170362
1.29e-09, 0.77628146, 0.026518493, -0.62979054
1.292e-09, 0.77763745, 0.072712136, -0.62445587
1.294e-09, 0.7789884, 0.11829879, -0.61573907
1.296e-09, 0.78033432, 0.16303034, -0.6036982
1.298e-09, 0.78167521, 0.2066638, -0.58840968
1.3e-09, 0.78301109, 0.24896261, -0.56996772
1.302e-09, 0.78434198, 0.2896981, -0.54848389
1.304e-09, 0.78566787, 0.32865064, -0.52408646
1.306e-09, 0.78698879, 0.36561092, -0.49691963
1.308e-09, 0.78830475, 0.40038113, -0.46714277
1.31e-09, 0.78961576, 0.432776, -0.43492947
1.312e-09, 0.79092182, 0.46262396, -0.40046658
1.314e-09, 0.79222294, 0.48976795, -0.36395312
1.316e-09, 0.79351915, 0.51406638, -0.32559917
1.318e-09, 0.79481034, 0.53539401, -0.28562468
1.32e-09, 0.79609662, 0.55364231, -0.24425816
1.322e-09, 0.79737793, 0.56872042, -0.20173545
1.324e-09, 0.79865422, 0.58055555, -0.15829834
1.326e-09, 0.79992552, 0.58909316, -0.11419319
1.328e-09, 0.80119187, 0.59429742, -0.069669538
1.33e-09, 0.80245314, 0.59615158, -0.024978688
1.332e-09, 0.80370936, 0.59465764, 0.01962773
1.334e-09, 0.80496043, 0.58983668, 0.063899207
1.336e-09, 0.80620631, 0.58172844, 0.10758776
1.338e-09, 0.80744706, 0.57039105, 0.15044939
1.34e-09, 0.80868253, 0.55590112, 0.19224534
1.342e-09, 0.80991267, 0.53835272, 0.23274359
1.344e-09, 0.81113741, 0.51785718, 0.27172015
1.346e-09, 0.81235672, 0.49454212, 0.3089603
1.348e-09, 0.81357054, 0.46855098, 0.34425978
1.35e-09, 0.81477881, 0.44004204, 0.37742597
1.352e-09, 0.81598148, 0.40918751, 0.40827896
1.354e-09, 0.8171785, 0.37617238, 0.43665268
1.356e-09, 0.8183698, 0.34119355, 0.4623957
1.358e-09, 0.81955531, 0.30445859, 0.48537207
1.36e-09, 0.820735, 0.26618449, 0.50546207
1.362e-09, 0.82190882, 0.22659647, 0.52256291
1.364e-09, 0.82307671, 0.18592645, 0.53658939
1.366e-09, 0.82423863, 0.14441195, 0.5474742
1.368e-09, 0.82539453, 0.10229457, 0.55516831
1.37e-09, 0.82654444, 0.059818679, 0.55964115
1.372e-09, 0.8276883, 0.0172298, 0.56088097
1.374e-09, 0.82882608, -0.025226626, 0.55889465
1.376e-09, 0.82995775, -0.067306773, 0.55370774
1.378e-09, 0.83108332, -0.10876976, 0.54536413
1.38e-09, 0.83220275, -0.14937913, 0.53392591
1.382e-09, 0.83331606, -0.18890418, 0.51947284
1.384e-09, 0.83442323, -0.2271213, 0.50210188
1.386e-09, 0.83552425, -0.26381521, 0.48192668
1.388e-09, 0.83661913, -0.29878028, 0.45907666
1.39e-09, 0.83770786, -0.33182163, 0.43369645
1.392e-09, 0.83879046, -0.36275626, 0.40594479
1.394e-09, 0.83986691, -0.39141416, 0.37599375
1.396e-09, 0.84093723, -0.41763917, 0.34402748
1.398e-09, 0.84200142, -0.4412899, 0.31024135
1.4e-09, 0.84305948, -0.46224052, 0.27484057
1.402e-09, 0.84411138, -0.48038147, 0.23803907
1.404e-09, 0.84515715, -0.49562, 0.20005808
1.406e-09, 0.84619678, -0.50788072, 0.16112497
1.408e-09, 0.84723027, -0.51710599, 0.12147183
1.41e-09, 0.84825758, -0.52325619, 0.081334097
1.412e-09, 0.84927871, -0.52630988, 0.040949106
1.414e-09, 0.85029366, -0.5262639, 0.00055475263
1.416e-09, 0.8513024, -0.52313333, -0.039611941
1.418e-09, 0.8523049, -0.51695136, -0.079316215
1.42e-09, 0.85330116, -0.50776897, -0.11832697
1.422e-09, 0.85429114, -0.49565467, -0.15641809
1.424e-09, 0.85527483, -0.48069395, -0.19336981
1.426e-09, 0.85625218, -0.4629888, -0.22896992
1.428e-09, 0.85722318, -0.44265698, -0.26301507
1.43e-09, 0.85818779, -0.41983132, -0.29531194
1.432e-09, 0.85914599, -0.39465885, -0.32567832
1.434e-09, 0.86009776, -0.36729992, -0.35394419
1.436e-09, 0.86104306, -0.33792714, -0.37995266
1.438e-09, 0.86198187, -0.30672441, -0.40356087
1.44e-09, 0.86291417, -0.27388566, -0.42464082
1.442e-09, 0.86383994, -0.23961385, -0.44307998
1.444e-09, 0.86475917, -0.20411947, -0.45878207
1.446e-09, 0.86567184, -0.16761945, -0.4716675
1.448e-09, 0.86657793, -0.13033582, -0.48167372
1.45e-09, 0.86747744, -0.092494288, -0.48875563
1.452e-09, 0.86837037, -0.054322954, -0.49288575
1.454e-09, 0.86925672, -0.016050934, -0.49405429
1.456e-09, 0.87013648, 0.02209306, -0.49226922
1.458e-09, 0.87100967, 0.059882061, -0.48755611
1.46e-09, 0.87187629, 0.097092202, -0.47995789
1.462e-09, 0.87273636, 0.13350403, -0.4695346
1.464e-09, 0.87358988, 0.16890387, -0.4563629
1.466e-09, 0.87443688, 0.203085, -0.4405356
1.468e-09, 0.87527737, 0.23584891, -0.42216097
1.47e-09, 0.87611139, 0.26700645, -0.40136212
1.472e-09, 0.87693892, 0.29637899, -0.37827618
1.474e-09, 0.87776002, 0.32379935, -0.35305335
1.476e-09, 0.87857467, 0.34911289, -0.32585606
1.478e-09, 0.87938292, 0.37217823, -0.29685782
1.48e-09, 0.88018478, 0.39286821, -0.26624227
1.482e-09, 0.8809803, 0.41107043, -0.23420191
1.484e-09, 0.88176946, 0.42668815, -0.200937
1.486e-09, 0.88255228, 0.4396405, -0.16665425
1.488e-09, 0.88332877, 0.4498631, -0.1315656
1.49e-09, 0.88409897, 0.45730827, -0.095886868
1.492e-09, 0.88486285, 0.46194543, -0.059836507
1.494e-09, 0.88562042, 0.46376098, -0.023634169
1.496e-09, 0.8863717, 0.46275849, 0.012500517
1.498e-09, 0.88711668, 0.4589585, 0.048349371
1.5e-09, 0.88785537, 0.45239844, 0.083696912
1.502e-09, 0.88858777, 0.44313224, 0.1183317
1.504e-09, 0.88931386, 0.43123, 0.15204754
1.506e-09, 0.89003363, 0.41677747, 0.18464477
1.508e-09, 0.89074709, 0.39987545, 0.21593141
1.51e-09, 0.89145422, 0.38063915, 0.24572434
1.512e-09, 0.89215504, 0.35919738, 0.27385031
1.514e-09, 0.89284951, 0.33569181, 0.30014702
1.516e-09, 0.89353766, 0.31027594, 0.32446398
1.518e-09, 0.89421945, 0.28311425, 0.34666352
1.52e-09, 0.89489489, 0.25438102, 0.3666214
1.522e-09, 0.89556398, 0.22425925, 0.38422763
1.524e-09, 0.89622673, 0.19293964, 0.39938702
1.526e-09, 0.89688314, 0.16061921, 0.41201974
1.528e-09, 0.8975332, 0.12750022, 0.42206174
1.53e-09, 0.89817694, 0.09378886, 0.42946503
1.532e-09, 0.89881436, 0.059693933, 0.43419797
1.534e-09, 0.89944549, 0.025425628, 0.43624531
1.536e-09, 0.90007033, -0.0088057954, 0.43560829
1.538e-09, 0.90068892, -0.042791269, 0.43230455
1.54e-09, 0.90130126, -0.076324228, 0.42636791
1.542e-09, 0.9019074, -0.10920181, 0.41784814
1.544e-09, 0.90250736, -0.14122613, 0.40681055
1.546e-09, 0.90310117, -0.17220544, 0.39333555
1.548e-09, 0.90368887, -0.2019553, 0.37751806
1.55e-09, 0.90427049, -0.23029964, 0.35946692
1.552e-09, 0.90484607, -0.25707183, 0.33930414
1.554e-09, 0.90541564, -0.28211565, 0.31716404
1.556e-09, 0.90597924, -0.30528621, 0.29319245
1.558e-09, 0.9065369, -0.32645076, 0.26754574
1.56e-09, 0.90708865, -0.34548949, 0.24038982
1.562e-09, 0.90763456, -0.36229616, 0.211899
1.564e-09, 0.90817464, -0.37677874, 0.18225507
1.566e-09, 0.90870893, -0.38885988, 0.15164592
1.568e-09, 0.90923747, -0.39847733, 0.12026455
1.57e-09, 0.90976028, -0.40558426, 0.088307777
1.572e-09, 0.9102774, -0.41014948, 0.055975019
1.574e-09, 0.91078885, -0.4121575, 0.023467055
1.576e-09, 0.91129466, -0.41160868, -0.0090151845
1.578e-09, 0.91179487, -0.40851904, -0.041271891
1.58e-09, 0.91228948, -0.40292014, -0.073105574
1.582e-09, 0.91277853, -0.39485881, -0.10432228
1.584e-09, 0.91326203, -0.38439681, -0.13473273
1.586e-09, 0.91374002, -0.37161035, -0.16415354
1.588e-09, 0.91421251, -0.35658957, -0.19240822
1.59e-09, 0.91467952, -0.33943795, -0.21932831
1.592e-09, 0.91514107, -0.32027159, -0.24475433
1.594e-09, 0.91559719, -0.29921842, -0.26853675
1.596e-09, 0.91604788, -0.27641738, -0.29053685
1.598e-09, 0.91649319, -0.25201753, -0.31062751
1.6e-09, 0.91693312, -0.22617707, -0.32869398
1.602e-09, 0.91736771, -0.19906233, -0.34463446
1.604e-09, 0.91779699, -0.17084666, -0.35836078
1.606e-09, 0.91822097, -0.14170944, -0.36979876
1.608e-09, 0.9186397, -0.11183487, -0.37888864
1.61e-09, 0.9190532, -0.081410823, -0.38558544
1.612e-09, 0.91946151, -0.050627697, -0.38985907
1.614e-09, 0.91986467, -0.019677175, -0.39169456
1.616e-09, 0.92026272, 0.011248875, -0.39109196
1.618e-09, 0.92065569, 0.041959638, -0.38806638
1.62e-09, 0.92104364, 0.072266513, -0.38264775
1.622e-09, 0.92142661, 0.10198424, -0.37488059
1.624e-09, 0.92180465, 0.13093207, -0.3648237
1.626e-09, 0.9221778, 0.1589348, -0.35254971
1.628e-09, 0.92254611, 0.18582387, -0.33814453
1.63e-09, 0.92290964, 0.21143836, -0.32170683
1.632e-09, 0.92326845, 0.23562591, -0.30334731
1.634e-09, 0.92362256, 0.25824367, -0.28318804
1.636e-09, 0.92397205, 0.2791591, -0.26136155
1.638e-09, 0.92431697, 0.29825071, -0.23801005
1.64e-09, 0.92465735, 0.31540885, -0.21328451
1.642e-09, 0.92499327, 0.33053621, -0.18734363
1.644e-09, 0.92532476, 0.34354843, -0.16035288
1.646e-09, 0.92565187, 0.35437459, -0.13248344
1.648e-09, 0.92597465, 0.36295749, -0.10391114
1.65e-09, 0.92629315, 0.36925401, -0.074815285
1.652e-09, 0.9266074, 0.37323527, -0.045377635
1.654e-09, 0.92691746, 0.37488675, -0.015781212
1.656e-09, 0.92722335, 0.37420836, 0.013790808
1.658e-09, 0.92752512, 0.37121428, 0.043156215
1.66e-09, 0.92782281, 0.36593286, 0.072134892
1.662e-09, 0.92811645, 0.35840644, 0.10054989
1.664e-09, 0.92840607, 0.3486909, 0.12822853
1.666e-09, 0.92869171, 0.33685532, 0.15500343
1.668e-09, 0.9289734, 0.32298149, 0.18071347
1.67e-09, 0.92925119, 0.30716336, 0.20520481
1.672e-09, 0.92952509, 0.2895064, 0.22833177
1.674e-09, 0.92979513, 0.2701269, 0.24995766
1.676e-09, 0.93006136, 0.24915121, 0.26995561
1.678e-09, 0.9303238, 0.22671489, 0.28820931
1.68e-09, 0.93058249, 0.20296186, 0.30461365
1.682e-09, 0.93083745, 0.1780435, 0.31907527
1.684e-09, 0.93108874, 0.15211765, 0.33151319
1.686e-09, 0.93133637, 0.12534766, 0.34185914
1.688e-09, 0.93158039, 0.097901272, 0.35005796
1.69e-09, 0.93182085, 0.069949705, 0.35606788
1.692e-09, 0.93205778, 0.041666506, 0.35986069
1.694e-09, 0.93229123, 0.013226507, 0.36142188
1.696e-09, 0.93252124, -0.01519527, 0.36075064
1.698e-09, 0.93274786, -0.043424655, 0.3578598
1.7e-09, 0.93297114, -0.071289429, 0.3527757
1.702e-09, 0.93319112, -0.098620286, 0.34553801
1.704e-09, 0.93340786, -0.12525197, 0.33619933
1.706e-09, 0.93362141, -0.15102412, 0.32482484
1.708e-09, 0.93383182, -0.17578237, 0.31149192
1.71e-09, 0.93403914, -0.19937917, 0.29628952
1.712e-09, 0.93424344, -0.22167465, 0.27931761
1.714e-09, 0.93444476, -0.24253749, 0.2606865
1.716e-09, 0.93464316, -0.26184565, 0.24051618
1.718e-09, 0.93483869, -0.27948704, 0.21893554
1.72e-09, 0.93503139, -0.2953602, 0.19608141
1.722e-09, 0.93522132, -0.30937484, 0.17209785
1.724e-09, 0.93540854, -0.32145234, 0.14713516
1.726e-09, 0.93559309, -0.33152618, 0.12134896
1.728e-09, 0.93577502, -0.33954228, 0.094899277
1.73e-09, 0.93595438, -0.34545927, 0.067949424
1.732e-09, 0.93613122, -0.34924869, 0.040665122
1.734e-09, 0.93630556, -0.35089509, 0.013213408
1.736e-09, 0.93647747, -0.35039605, -0.01423832
1.738e-09, 0.93664697, -0.34776219, -0.041523363
1.74e-09, 0.93681411, -0.34301697, -0.068476724
1.742e-09, 0.93697893, -0.33619656, -0.094936066
1.744e-09, 0.93714145, -0.3273495, -0.12074272
1.746e-09, 0.93730171, -0.3165364, -0.14574258
1.748e-09, 0.93745976, -0.30382948, -0.16978706
1.75e-09, 0.93761561, -0.28931211, -0.19273391
1.752e-09, 0.93776931, -0.27307826, -0.21444808
1.754e-09, 0.93792088, -0.25523183, -0.23480251
1.756e-09, 0.93807036, -0.23588606, -0.25367882
1.758e-09, 0.93821778, -0.21516276, -0.27096799
1.76e-09, 0.93836316, -0.19319156, -0.28657102
1.762e-09, 0.93850655, -0.17010904, -0.30039942
1.764e-09, 0.93864798, -0.14605796, -0.31237571
1.766e-09, 0.93878747, -0.12118631, -0.32243386
1.768e-09, 0.93892506, -0.095646444, -0.33051958
1.77e-09, 0.9390608, -0.069594129, -0.33659067
1.772e-09, 0.9391947, -0.043187598, -0.34061713
1.774e-09, 0.93932682, -0.016586587, -0.34258135
1.776e-09, 0.93945719, 0.010048618, -0.34247814
1.778e-09, 0.93958584, 0.03655815, -0.3403147
1.78e-09, 0.93971282, 0.062783509, -0.33611051
1.782e-09, 0.93983817, 0.088568493, -0.32989718
1.784e-09, 0.93996193, 0.11376014, -0.32171821
1.786e-09, 0.94008414, 0.13820959, -0.31162865
1.788e-09, 0.94020484, 0.161773, -0.29969474
1.79e-09, 0.94032407, 0.18431234, -0.28599347
1.792e-09, 0.94044188, 0.20569621, -0.27061207
1.794e-09, 0.94055831, 0.22580056, -0.25364742
1.796e-09, 0.94067338, 0.24450948, -0.23520549
1.798e-09, 0.94078717, 0.2617157, -0.21540058
1.8e-09, 0.94089969, 0.27732132, -0.19435473
1.802e-09, 0.94101098, 0.29123833, -0.17219684
1.804e-09, 0.94112109, 0.30338902, -0.14906195
1.806e-09, 0.94123005, 0.31370647, -0.12509042
1.808e-09, 0.94133788, 0.32213486, -0.10042699
1.81e-09, 0.94144463, 0.32862974, -0.075220019
1.812e-09, 0.94155033, 0.33315825, -0.049620517
1.814e-09, 0.94165499, 0.33569934, -0.023781262
1.816e-09, 0.94175866, 0.33624372, 0.0021441132
1.818e-09, 0.94186135, 0.33479394, 0.028001973
1.82e-09, 0.94196309, 0.33136432, 0.053639708
1.822e-09, 0.9420639, 0.32598076, 0.078906486
1.824e-09, 0.94216381, 0.3186806, 0.10365425
1.826e-09, 0.94226283, 0.30951236, 0.1277385
1.828e-09, 0.94236097, 0.29853536, 0.15101916
1.83e-09, 0.94245825, 0.28581934, 0.17336141
1.832e-09, 0.9425547, 0.271444, 0.19463636
1.834e-09, 0.94265032, 0.25549853, 0.21472188
1.836e-09, 0.94274512, 0.238081, 0.23350324
1.838e-09, 0.94283914, 0.21929775, 0.25087375
1.84e-09, 0.94293237, 0.19926279, 0.26673537
1.842e-09, 0.94302482, 0.17809706, 0.28099924
1.844e-09, 0.94311653, 0.15592765, 0.29358613
1.846e-09, 0.94320749, 0.13288713, 0.30442692
1.848e-09, 0.94329774, 0.10911267, 0.31346292
1.85e-09, 0.94338727, 0.084745286, 0.32064618
1.852e-09, 0.94347612, 0.059928917, 0.32593971
1.854e-09, 0.94356431, 0.034809677, 0.32931768
1.856e-09, 0.94365183, 0.0095349328, 0.33076552
1.858e-09, 0.94373873, -0.015747543, 0.33027994
1.86e-09, 0.94382501, -0.040890436, 0.3278689
1.862e-09, 0.94391071, -0.065747736, 0.32355151
1.864e-09, 0.94399582, -0.090175596, 0.31735799
1.866e-09, 0.9440804, -0.11403313, 0.30932921
1.868e-09, 0.94416445, -0.13718327, 0.29951667
1.87e-09, 0.944248, -0.15949347, 0.28798198
1.872e-09, 0.94433108, -0.1808365, 0.2747965
1.874e-09, 0.94441371, -0.20109117, 0.26004099
1.876e-09, 0.94449591, -0.22014295, 0.24380495
1.878e-09, 0.9445777, -0.23788469, 0.22618624
1.88e-09, 0.94465911, -0.25421713, 0.20729028
1.882e-09, 0.94474015, -0.26904951, 0.18722959
1.884e-09, 0.94482085, -0.28229999, 0.16612301
1.886e-09, 0.94490124, -0.29389611, 0.14409502
1.888e-09, 0.94498132, -0.30377524, 0.12127503
1.89e-09, 0.94506112, -0.31188477, 0.097796528
1.892e-09, 0.94514066, -0.31818245, 0.073796412
1.894e-09, 0.94521995, -0.32263665, 0.049414147
1.896e-09, 0.945299, -0.32522637, 0.024790914
1.898e-09, 0.94537783, -0.3259414, 6.8840266e-05
1.9e-09, 0.94545645, -0.32478233, -0.024609851
1.902e-09, 0.94553486, -0.32176049, -0.049103629
1.904e-09, 0.94561309, -0.31689784, -0.07327247
1.906e-09, 0.94569113, -0.31022683, -0.096978671
1.908e-09, 0.94576899, -0.30179014, -0.12008761
1.91e-09, 0.94584668, -0.29164044, -0.14246849
1.912e-09, 0.94592421, -0.27983998, -0.1639951
1.914e-09, 0.94600157, -0.26646028, -0.18454652
1.916e-09, 0.94607877, -0.25158163, -0.20400774
1.918e-09, 0.94615582, -0.23529262, -0.22227036
1.92e-09, 0.94623271, -0.2176896, -0.23923314
1.922e-09, 0.94630946, -0.19887613, -0.25480255
1.924e-09, 0.94638606, -0.17896231, -0.2688933
1.926e-09, 0.94646252, -0.15806418, -0.28142875
1.928e-09, 0.94653884, -0.13630302, -0.29234138
1.93e-09, 0.94661503, -0.11380461, -0.30157306
